"date","coin","구성요소","가격"
"2024-04-23","QTUM","high",6564
"2024-04-24","QTUM","high",6192
"2024-04-25","QTUM","high",5899
"2024-04-26","QTUM","high",5850
"2024-04-27","QTUM","high",5772
"2024-04-28","QTUM","high",5975
"2024-04-29","QTUM","high",6065
"2024-04-30","QTUM","high",5830
"2024-05-01","QTUM","high",5315
"2024-05-02","QTUM","high",5125
"2024-05-03","QTUM","high",5390
"2024-05-04","QTUM","high",5416
"2024-05-05","QTUM","high",5370
"2024-05-06","QTUM","high",5294
"2023-05-08","SAND","high",730
"2023-05-09","SAND","high",693
"2023-05-10","SAND","high",702
"2023-05-11","SAND","high",693
"2023-05-12","SAND","high",689
"2023-05-13","SAND","high",689
"2023-05-14","SAND","high",688
"2023-05-15","SAND","high",692
"2023-05-16","SAND","high",698
"2023-05-17","SAND","high",727
"2023-05-18","SAND","high",726
"2023-05-19","SAND","high",728
"2023-05-20","SAND","high",718
"2023-05-21","SAND","high",712
"2023-05-22","SAND","high",694
"2023-05-23","SAND","high",700
"2023-05-24","SAND","high",684
"2023-05-25","SAND","high",705
"2023-05-26","SAND","high",696
"2023-05-27","SAND","high",705
"2023-05-28","SAND","high",767
"2023-05-29","SAND","high",745
"2023-05-30","SAND","high",748
"2023-05-31","SAND","high",745
"2023-06-01","SAND","high",763
"2023-06-02","SAND","high",761
"2023-06-03","SAND","high",770
"2023-06-04","SAND","high",801
"2023-06-05","SAND","high",812
"2023-06-06","SAND","high",714
"2023-06-07","SAND","high",700
"2023-06-08","SAND","high",656
"2023-06-09","SAND","high",641
"2023-06-10","SAND","high",617
"2023-06-11","SAND","high",523
"2023-06-12","SAND","high",514
"2023-06-13","SAND","high",525
"2023-06-14","SAND","high",517
"2023-06-15","SAND","high",498
"2023-06-16","SAND","high",504
"2023-06-17","SAND","high",518
"2023-06-18","SAND","high",516
"2023-06-19","SAND","high",512
"2023-06-20","SAND","high",526
"2023-06-21","SAND","high",555
"2023-06-22","SAND","high",574
"2023-06-23","SAND","high",583
"2023-06-24","SAND","high",610
"2023-06-25","SAND","high",606
"2023-06-26","SAND","high",585
"2023-06-27","SAND","high",573
"2023-06-28","SAND","high",566
"2023-06-29","SAND","high",551
"2023-06-30","SAND","high",570
"2023-07-01","SAND","high",621
"2023-07-02","SAND","high",622
"2023-07-03","SAND","high",597
"2023-07-04","SAND","high",618
"2023-07-05","SAND","high",589
"2023-07-06","SAND","high",583
"2023-07-07","SAND","high",558
"2023-07-08","SAND","high",559
"2023-07-09","SAND","high",555
"2023-07-10","SAND","high",559
"2023-07-11","SAND","high",562
"2023-07-12","SAND","high",567
"2023-07-13","SAND","high",613
"2023-07-14","SAND","high",619
"2023-07-15","SAND","high",589
"2023-07-16","SAND","high",588
"2023-07-17","SAND","high",585
"2023-07-18","SAND","high",588
"2023-07-19","SAND","high",577
"2023-07-20","SAND","high",589
"2023-07-21","SAND","high",583
"2023-07-22","SAND","high",586
"2023-07-23","SAND","high",597
"2023-07-24","SAND","high",594
"2023-07-25","SAND","high",561
"2023-07-26","SAND","high",561
"2023-07-27","SAND","high",564
"2023-07-28","SAND","high",562
"2023-07-29","SAND","high",569
"2023-07-30","SAND","high",570
"2023-07-31","SAND","high",562
"2023-08-01","SAND","high",558
"2023-08-02","SAND","high",556
"2023-08-03","SAND","high",547
"2023-08-04","SAND","high",536
"2023-08-05","SAND","high",538
"2023-08-06","SAND","high",545
"2023-08-07","SAND","high",544
"2023-08-08","SAND","high",544
"2023-08-09","SAND","high",545
"2023-08-10","SAND","high",542
"2023-08-11","SAND","high",540
"2023-08-12","SAND","high",538
"2023-08-13","SAND","high",538
"2023-08-14","SAND","high",534
"2023-08-15","SAND","high",527
"2023-08-16","SAND","high",504
"2023-08-17","SAND","high",493
"2023-08-18","SAND","high",458
"2023-08-19","SAND","high",466
"2023-08-20","SAND","high",468
"2023-08-21","SAND","high",461
"2023-08-22","SAND","high",449
"2023-08-23","SAND","high",453
"2023-08-24","SAND","high",450
"2023-08-25","SAND","high",442
"2023-08-26","SAND","high",443
"2023-08-27","SAND","high",442
"2023-08-28","SAND","high",440
"2023-08-29","SAND","high",461
"2023-08-30","SAND","high",456
"2023-08-31","SAND","high",445
"2023-09-01","SAND","high",426
"2023-09-02","SAND","high",420
"2023-09-03","SAND","high",417
"2023-09-04","SAND","high",422
"2023-09-05","SAND","high",419
"2023-09-06","SAND","high",427
"2023-09-07","SAND","high",421
"2023-09-08","SAND","high",422
"2023-09-09","SAND","high",416
"2023-09-10","SAND","high",415
"2023-09-11","SAND","high",404
"2023-09-12","SAND","high",398
"2023-09-13","SAND","high",396
"2023-09-14","SAND","high",415
"2023-09-15","SAND","high",412
"2023-09-16","SAND","high",421
"2023-09-17","SAND","high",415
"2023-09-18","SAND","high",411
"2023-09-19","SAND","high",410
"2023-09-20","SAND","high",411
"2023-09-21","SAND","high",411
"2023-09-22","SAND","high",406
"2023-09-23","SAND","high",410
"2023-09-24","SAND","high",420
"2023-09-25","SAND","high",407
"2023-09-26","SAND","high",411
"2023-09-27","SAND","high",419
"2023-09-28","SAND","high",418
"2023-09-29","SAND","high",433
"2023-09-30","SAND","high",427
"2023-10-01","SAND","high",437
"2023-10-02","SAND","high",437
"2023-10-03","SAND","high",422
"2023-10-04","SAND","high",407
"2023-10-05","SAND","high",405
"2023-10-06","SAND","high",411
"2023-10-07","SAND","high",410
"2023-10-08","SAND","high",409
"2023-10-09","SAND","high",409
"2023-10-10","SAND","high",391
"2023-10-11","SAND","high",388
"2023-10-12","SAND","high",388
"2023-10-13","SAND","high",396
"2023-10-14","SAND","high",400
"2023-10-15","SAND","high",399
"2023-10-16","SAND","high",408
"2023-10-17","SAND","high",400
"2023-10-18","SAND","high",394
"2023-10-19","SAND","high",390
"2023-10-20","SAND","high",402
"2023-10-21","SAND","high",419
"2023-10-22","SAND","high",421
"2023-10-23","SAND","high",433
"2023-10-24","SAND","high",452
"2023-10-25","SAND","high",459
"2023-10-26","SAND","high",466
"2023-10-27","SAND","high",454
"2023-10-28","SAND","high",452
"2023-10-29","SAND","high",499
"2023-10-30","SAND","high",499
"2023-10-31","SAND","high",491
"2023-11-01","SAND","high",485
"2023-11-02","SAND","high",520
"2023-11-03","SAND","high",501
"2023-11-04","SAND","high",502
"2023-11-05","SAND","high",513
"2023-11-06","SAND","high",528
"2023-11-07","SAND","high",539
"2023-11-08","SAND","high",538
"2023-11-09","SAND","high",558
"2023-11-10","SAND","high",578
"2023-11-11","SAND","high",610
"2023-11-12","SAND","high",598
"2023-11-13","SAND","high",629
"2023-11-14","SAND","high",603
"2023-11-15","SAND","high",593
"2023-11-16","SAND","high",608
"2023-11-17","SAND","high",585
"2023-11-18","SAND","high",564
"2023-11-19","SAND","high",558
"2023-11-20","SAND","high",566
"2023-11-21","SAND","high",562
"2023-11-22","SAND","high",529
"2023-11-23","SAND","high",536
"2023-11-24","SAND","high",547
"2023-11-25","SAND","high",596
"2023-11-26","SAND","high",595
"2023-11-27","SAND","high",596
"2023-11-28","SAND","high",558
"2023-11-29","SAND","high",559
"2023-11-30","SAND","high",554
"2023-12-01","SAND","high",559
"2023-12-02","SAND","high",576
"2023-12-03","SAND","high",578
"2023-12-04","SAND","high",595
"2023-12-05","SAND","high",621
"2023-12-06","SAND","high",632
"2023-12-07","SAND","high",640
"2023-12-08","SAND","high",673
"2023-12-09","SAND","high",747
"2023-12-10","SAND","high",817
"2023-12-11","SAND","high",767
"2023-12-12","SAND","high",721
"2023-12-13","SAND","high",724
"2023-12-14","SAND","high",731
"2023-12-15","SAND","high",726
"2023-12-16","SAND","high",722
"2023-12-17","SAND","high",717
"2023-12-18","SAND","high",690
"2023-12-19","SAND","high",691
"2023-12-20","SAND","high",710
"2023-12-21","SAND","high",743
"2023-12-22","SAND","high",755
"2023-12-23","SAND","high",735
"2023-12-24","SAND","high",774
"2023-12-25","SAND","high",825
"2023-12-26","SAND","high",906
"2023-12-27","SAND","high",846
"2023-12-28","SAND","high",816
"2023-12-29","SAND","high",789
"2023-12-30","SAND","high",787
"2023-12-31","SAND","high",818
"2024-01-01","SAND","high",840
"2024-01-02","SAND","high",824
"2024-01-03","SAND","high",799
"2024-01-04","SAND","high",738
"2024-01-05","SAND","high",730
"2024-01-06","SAND","high",691
"2024-01-07","SAND","high",699
"2024-01-08","SAND","high",679
"2024-01-09","SAND","high",677
"2024-01-10","SAND","high",728
"2024-01-11","SAND","high",748
"2024-01-12","SAND","high",760
"2024-01-13","SAND","high",709
"2024-01-14","SAND","high",704
"2024-01-15","SAND","high",696
"2024-01-16","SAND","high",720
"2024-01-17","SAND","high",718
"2024-01-18","SAND","high",698
"2024-01-19","SAND","high",681
"2024-01-20","SAND","high",682
"2024-01-21","SAND","high",685
"2024-01-22","SAND","high",673
"2024-01-23","SAND","high",638
"2024-01-24","SAND","high",619
"2024-01-25","SAND","high",615
"2024-01-26","SAND","high",628
"2024-01-27","SAND","high",629
"2024-01-28","SAND","high",646
"2024-01-29","SAND","high",635.4
"2024-01-30","SAND","high",639
"2024-01-31","SAND","high",625.5
"2024-02-01","SAND","high",607
"2024-02-02","SAND","high",615.5
"2024-02-03","SAND","high",615.8
"2024-02-04","SAND","high",604.7
"2024-02-05","SAND","high",600.3
"2024-02-06","SAND","high",598.5
"2024-02-07","SAND","high",609.8
"2024-02-08","SAND","high",618.9
"2024-02-09","SAND","high",641
"2024-02-10","SAND","high",647.8
"2024-02-11","SAND","high",641.7
"2024-02-12","SAND","high",648.6
"2024-02-13","SAND","high",652
"2024-02-14","SAND","high",651
"2024-02-15","SAND","high",683
"2024-02-16","SAND","high",701
"2024-02-17","SAND","high",730
"2024-02-18","SAND","high",709.9
"2024-02-19","SAND","high",736.7
"2024-02-20","SAND","high",737.7
"2024-02-21","SAND","high",712.6
"2024-02-22","SAND","high",706
"2024-02-23","SAND","high",709.1
"2024-02-24","SAND","high",724
"2024-02-25","SAND","high",722.5
"2024-02-26","SAND","high",754.2
"2024-02-27","SAND","high",783.8
"2024-02-28","SAND","high",805.9
"2024-02-29","SAND","high",866.2
"2024-03-01","SAND","high",942.9
"2024-03-02","SAND","high",989
"2024-03-03","SAND","high",1015
"2024-03-04","SAND","high",995
"2024-03-05","SAND","high",1049
"2024-03-06","SAND","high",962
"2024-03-07","SAND","high",1005
"2024-03-08","SAND","high",996
"2024-03-09","SAND","high",1089
"2024-03-10","SAND","high",1152
"2024-03-11","SAND","high",1110
"2024-03-12","SAND","high",1140
"2024-03-13","SAND","high",1102
"2024-03-14","SAND","high",1088
"2024-03-15","SAND","high",1071
"2024-03-16","SAND","high",1022
"2024-03-17","SAND","high",959.5
"2024-03-18","SAND","high",949.8
"2024-03-19","SAND","high",909.5
"2024-03-20","SAND","high",957.1
"2024-03-21","SAND","high",953.9
"2024-03-22","SAND","high",969.1
"2024-03-23","SAND","high",1003
"2024-03-24","SAND","high",993
"2024-03-25","SAND","high",998
"2024-03-26","SAND","high",1040
"2024-03-27","SAND","high",1053
"2024-03-28","SAND","high",1003
"2024-03-29","SAND","high",1023
"2024-03-30","SAND","high",1032
"2024-03-31","SAND","high",1005
"2024-04-01","SAND","high",1003
"2024-04-02","SAND","high",949.6
"2024-04-03","SAND","high",907.3
"2024-04-04","SAND","high",894.4
"2024-04-05","SAND","high",885.3
"2024-04-06","SAND","high",884.4
"2024-04-07","SAND","high",892
"2024-04-08","SAND","high",931.6
"2024-04-09","SAND","high",930
"2024-04-10","SAND","high",905
"2024-04-11","SAND","high",895.5
"2024-04-12","SAND","high",888.8
"2024-04-13","SAND","high",763.6
"2024-04-14","SAND","high",680.2
"2024-04-15","SAND","high",698.9
"2024-04-16","SAND","high",663.6
"2024-04-17","SAND","high",664
"2024-04-18","SAND","high",652.8
"2024-04-19","SAND","high",660
"2024-04-20","SAND","high",707.4
"2024-04-21","SAND","high",722.1
"2024-04-22","SAND","high",719.9
"2024-04-23","SAND","high",717.5
"2024-04-24","SAND","high",731
"2024-04-25","SAND","high",681.9
"2024-04-26","SAND","high",670
"2024-04-27","SAND","high",665.7
"2024-04-28","SAND","high",672.8
"2024-04-29","SAND","high",648.9
"2024-04-30","SAND","high",641.5
"2024-05-01","SAND","high",612.4
"2024-05-02","SAND","high",618.5
"2024-05-03","SAND","high",645.3
"2024-05-04","SAND","high",646.3
"2024-05-05","SAND","high",643.4
"2024-05-06","SAND","high",638.1
"2023-05-08","SBD","high",3460
"2023-05-09","SBD","high",3330
"2023-05-10","SBD","high",3985
"2023-05-11","SBD","high",3295
"2023-05-12","SBD","high",3230
"2023-05-13","SBD","high",3135
"2023-05-14","SBD","high",3120
"2023-05-15","SBD","high",3125
"2023-05-16","SBD","high",3115
"2023-05-17","SBD","high",3100
"2023-05-18","SBD","high",3105
"2023-05-19","SBD","high",3095
"2023-05-20","SBD","high",3100
"2023-05-21","SBD","high",3135
"2023-05-22","SBD","high",3060
"2023-05-23","SBD","high",3085
"2023-05-24","SBD","high",3195
"2023-05-25","SBD","high",2960
"2023-05-26","SBD","high",2980
"2023-05-27","SBD","high",2985
"2023-05-28","SBD","high",3025
"2023-05-29","SBD","high",3030
"2023-05-30","SBD","high",3010
"2023-05-31","SBD","high",3020
"2023-06-01","SBD","high",3005
"2023-06-02","SBD","high",2950
"2023-06-03","SBD","high",2970
"2023-06-04","SBD","high",2990
"2023-06-05","SBD","high",3045
"2023-06-06","SBD","high",3005
"2023-06-07","SBD","high",2935
"2023-06-08","SBD","high",2935
"2023-06-09","SBD","high",2970
"2023-06-10","SBD","high",2965
"2023-06-11","SBD","high",2830
"2023-06-12","SBD","high",2730
"2023-06-13","SBD","high",2835
"2023-06-14","SBD","high",2665
"2023-06-15","SBD","high",2695
"2023-06-16","SBD","high",2630
"2023-06-17","SBD","high",2675
"2023-06-18","SBD","high",2715
"2023-06-19","SBD","high",2705
"2023-06-20","SBD","high",2795
"2023-06-21","SBD","high",2830
"2023-06-22","SBD","high",2875
"2023-06-23","SBD","high",2985
"2023-06-24","SBD","high",3050
"2023-06-25","SBD","high",3220
"2023-06-26","SBD","high",2965
"2023-06-27","SBD","high",2920
"2023-06-28","SBD","high",2935
"2023-06-29","SBD","high",2865
"2023-06-30","SBD","high",2945
"2023-07-01","SBD","high",3055
"2023-07-02","SBD","high",3065
"2023-07-03","SBD","high",2985
"2023-07-04","SBD","high",2990
"2023-07-05","SBD","high",2995
"2023-07-06","SBD","high",2940
"2023-07-07","SBD","high",2915
"2023-07-08","SBD","high",2905
"2023-07-09","SBD","high",2945
"2023-07-10","SBD","high",3000
"2023-07-11","SBD","high",3200
"2023-07-12","SBD","high",3380
"2023-07-13","SBD","high",3290
"2023-07-14","SBD","high",3020
"2023-07-15","SBD","high",3070
"2023-07-16","SBD","high",3075
"2023-07-17","SBD","high",3060
"2023-07-18","SBD","high",3025
"2023-07-19","SBD","high",3050
"2023-07-20","SBD","high",3035
"2023-07-21","SBD","high",3090
"2023-07-22","SBD","high",3845
"2023-07-23","SBD","high",3600
"2023-07-24","SBD","high",3120
"2023-07-25","SBD","high",3005
"2023-07-26","SBD","high",3210
"2023-07-27","SBD","high",2945
"2023-07-28","SBD","high",2975
"2023-07-29","SBD","high",3345
"2023-07-30","SBD","high",3190
"2023-07-31","SBD","high",3060
"2023-08-01","SBD","high",3050
"2023-08-02","SBD","high",3040
"2023-08-03","SBD","high",3040
"2023-08-04","SBD","high",3040
"2023-08-05","SBD","high",3075
"2023-08-06","SBD","high",3045
"2023-08-07","SBD","high",3165
"2023-08-08","SBD","high",3185
"2023-08-09","SBD","high",3050
"2023-08-10","SBD","high",3175
"2023-08-11","SBD","high",3055
"2023-08-12","SBD","high",3065
"2023-08-13","SBD","high",3140
"2023-08-14","SBD","high",3095
"2023-08-15","SBD","high",3090
"2023-08-16","SBD","high",3065
"2023-08-17","SBD","high",2950
"2023-08-18","SBD","high",2905
"2023-08-19","SBD","high",2920
"2023-08-20","SBD","high",2955
"2023-08-21","SBD","high",2960
"2023-08-22","SBD","high",3045
"2023-08-23","SBD","high",2930
"2023-08-24","SBD","high",3655
"2023-08-25","SBD","high",3530
"2023-08-26","SBD","high",3160
"2023-08-27","SBD","high",2985
"2023-08-28","SBD","high",2980
"2023-08-29","SBD","high",2905
"2023-08-30","SBD","high",2890
"2023-08-31","SBD","high",2905
"2023-09-01","SBD","high",2785
"2023-09-02","SBD","high",2830
"2023-09-03","SBD","high",2850
"2023-09-04","SBD","high",2795
"2023-09-05","SBD","high",2820
"2023-09-06","SBD","high",2785
"2023-09-07","SBD","high",2800
"2023-09-08","SBD","high",2810
"2023-09-09","SBD","high",2805
"2023-09-10","SBD","high",2815
"2023-09-11","SBD","high",2770
"2023-09-12","SBD","high",2730
"2023-09-13","SBD","high",2780
"2023-09-14","SBD","high",2850
"2023-09-15","SBD","high",2885
"2023-09-16","SBD","high",2900
"2023-09-17","SBD","high",2890
"2023-09-18","SBD","high",2920
"2023-09-19","SBD","high",2950
"2023-09-20","SBD","high",3080
"2023-09-21","SBD","high",3365
"2023-09-22","SBD","high",2950
"2023-09-23","SBD","high",2975
"2023-09-24","SBD","high",3290
"2023-09-25","SBD","high",3285
"2023-09-26","SBD","high",3050
"2023-09-27","SBD","high",2995
"2023-09-28","SBD","high",3070
"2023-09-29","SBD","high",3065
"2023-09-30","SBD","high",3190
"2023-10-01","SBD","high",3095
"2023-10-02","SBD","high",3100
"2023-10-03","SBD","high",3065
"2023-10-04","SBD","high",3030
"2023-10-05","SBD","high",3015
"2023-10-06","SBD","high",3080
"2023-10-07","SBD","high",3080
"2023-10-08","SBD","high",3215
"2023-10-09","SBD","high",3140
"2023-10-10","SBD","high",3005
"2023-10-11","SBD","high",2990
"2023-10-12","SBD","high",2990
"2023-10-13","SBD","high",2990
"2023-10-14","SBD","high",2990
"2023-10-15","SBD","high",3045
"2023-10-16","SBD","high",3080
"2023-10-17","SBD","high",3095
"2023-10-18","SBD","high",3060
"2023-10-19","SBD","high",3005
"2023-10-20","SBD","high",3210
"2023-10-21","SBD","high",3670
"2023-10-22","SBD","high",6500
"2023-10-23","SBD","high",6760
"2023-10-24","SBD","high",4325
"2023-10-25","SBD","high",4260
"2023-10-26","SBD","high",3795
"2023-10-27","SBD","high",3800
"2023-10-28","SBD","high",4015
"2023-10-29","SBD","high",4480
"2023-10-30","SBD","high",4060
"2023-10-31","SBD","high",4120
"2023-11-01","SBD","high",4080
"2023-11-02","SBD","high",4065
"2023-11-03","SBD","high",4560
"2023-11-04","SBD","high",5315
"2023-11-05","SBD","high",5005
"2023-11-06","SBD","high",4740
"2023-11-07","SBD","high",6390
"2023-11-08","SBD","high",7755
"2023-11-09","SBD","high",7135
"2023-11-10","SBD","high",6825
"2023-11-11","SBD","high",6630
"2023-11-12","SBD","high",5760
"2023-11-13","SBD","high",6885
"2023-11-14","SBD","high",8425
"2023-11-15","SBD","high",7425
"2023-11-16","SBD","high",7340
"2023-11-17","SBD","high",7135
"2023-11-18","SBD","high",6650
"2023-11-19","SBD","high",6310
"2023-11-20","SBD","high",6250
"2023-11-21","SBD","high",6790
"2023-11-22","SBD","high",6910
"2023-11-23","SBD","high",6885
"2023-11-24","SBD","high",6965
"2023-11-25","SBD","high",6880
"2023-11-26","SBD","high",8705
"2023-11-27","SBD","high",8680
"2023-11-28","SBD","high",7845
"2023-11-29","SBD","high",7355
"2023-11-30","SBD","high",6855
"2023-12-01","SBD","high",6540
"2023-12-02","SBD","high",7670
"2023-12-03","SBD","high",7350
"2023-12-04","SBD","high",7075
"2023-12-05","SBD","high",6990
"2023-12-06","SBD","high",6935
"2023-12-07","SBD","high",6955
"2023-12-08","SBD","high",7315
"2023-12-09","SBD","high",7130
"2023-12-10","SBD","high",7125
"2023-12-11","SBD","high",7020
"2023-12-12","SBD","high",6615
"2023-12-13","SBD","high",6570
"2023-12-14","SBD","high",6520
"2023-12-15","SBD","high",6930
"2023-12-16","SBD","high",7000
"2023-12-17","SBD","high",6795
"2023-12-18","SBD","high",6325
"2023-12-19","SBD","high",6400
"2023-12-20","SBD","high",6385
"2023-12-21","SBD","high",6300
"2023-12-22","SBD","high",6305
